text,cleaned1,sentiment,emotion
WHYYYYYY🦅🦅🦅🦅,whyyyyyy,positive,happy
"@mhmdfzrii10 jawaban apa coba 😭😂 nanya anak kecil udh makan apa blm aja jawabannya masih nyambung, ini udah tuwir gk ada angin gk ada ujan tiba tiba fitnah, giliran di kasih argumen lain jawabannya gini 🫵😭😹",jawaban apa coba bertanya anak kecil sudah makan apa belum saja jawabannya masih menyambung ini sudah tuwir tidak ada angin tidak ada hujan tiba tiba fitnah giliran di kasih argumen lah jawabannya begini,negative,anger
Bila bom nuklir diledakkan. Telolet ...,bila bom nuklir diledakkan telolet,negative,anger
"Ga kaya ga miskin , ga pejabat ga rakyat semua ada yang terzolimi. MERDEKA",tidak kayak tidak miskin tidak pejabat tidak rakyat semua ada yang terzalimi merdeka,negative,anger
Eak anak abah pasti ngira tretan dukung Tom and Jerry😂,eak anak ayah pasti mengira tretan dukung tom and jerry,negative,anger
"Dari dulu kemana , why ?",dari dulu kemana kenapa,negative,sadness
bener bener ga bener bg,benar benar tidak benar abang,negative,anger
Adili jokowi🔥,adili jokowi,negative,happy
Bikin why react dong,bikin kenapa react dong,negative,anger
"@zrzaky21 Yakan orang indo bang, tau sendiri gimana sifatnya wkwkw",iyakan orang indonesia bang tahu sendiri bagaimana sifatnya wkwk,negative,sadness
😢😢😢,,UNKNOWN,UNKNOWN
❤️,,UNKNOWN,UNKNOWN
Lah bukannya ente dibarisan wowo,lah bukannya kamu dibarisan prabowo,negative,anger
@etcloth.id saya saja ga paham bro konteknya sarkas atau gimana😭,id saya saja tidak paham saudara laki laki konteknya sarkas atau bagaimana,negative,anger
"yah walaupun kemaren ente dikubu 02 jujur aja kali ini gue respect bang karena udah berani bersuara, yok influencer 02 lainnya buruan ikutan peduli, jangan peduli karena dibayar dulu.",ya walaupun kemarin kamu dikubu jujur saja kali ini saya respect bang karena sudah berani bersuara ayo influencer lainnya buruan ikutan peduli jangan peduli karena dibayar dulu,negative,happy
keluar dari buzzer 02 🙌🙌,keluar dari buzzer,neutral,anger
"@pramudityalfianto ini soal keadilan bung, bersyukur ybs sudah sadar. Ybs berani speak up dari pada mereka tau ini salah tapi demi keamanan perut mereka, mereka memilih diam.",ini soal keadilan bung bersyukur yang bersangkutan sudah sadar yang bersangkutan berani speak up dari pada mereka tahu ini salah tapi demi keamanan perut mereka mereka memilih diam,negative,anger
"admin udah sembuh,respect❤️",admin sudah sembuh respect,negative,sadness
Sudah seharusnya fans 02 speakup soal keadilan,sudah seharusnya fan speakup soal keadilan,neutral,sadness
@mahrobialiffaletehan katanya udah putus kontrak bro katanya 🗿,katanya sudah putus kontrak saudara laki laki katanya,neutral,sadness
"@azizjk_ udh bukan kampanye lagi,ini kesadaran masyarakat",sudah bukan kampanye lagi ini kesadaran masyarakat,negative,sadness
Why not 🙌😂,kenapa not,negative,sadness
Bebek carok lagi sepi bang? 😂,bebek carok lagi sepi bang,negative,happy
🔥🔥🔥🔥,,UNKNOWN,UNKNOWN
😢😢,,UNKNOWN,UNKNOWN
gw lebih fokus dengerin suara dzulumatttt sambil baca komen😂😂😂,saya lebih fokus dengarkan suara dzulumatttt sambil baca komen,neutral,sadness
"Mas @tretanmuslim habis ini kira kira foto profil instagram anda, bakalan berubah lagi nggak ???",mas habis ini kira kira foto profil instagram anda akan berubah lagi tidak,neutral,anger
@mahrobialiffaletehan  komennya isinya gini terus sampe jan etes nyapres bro😭,komennya isinya begini terus sampai jangan etes mencalonkan presiden saudara laki laki,negative,anger
lho..anda kan pendukungnya si itu 😄,lhoanda kan pendukungnya sil itu,negative,anger
👏,,UNKNOWN,UNKNOWN
Tidak memperkaya diri 🔥,tidak memperkaya diri,negative,happy
Lebih baik telat sadar daripada ga sadar-sadar,lebih baik terlambat sadar daripada tidak sadarsadar,negative,sadness
Banyak yang kegocek sama postingan ini 😂,banyak yang kegocek sama postingan ini,negative,sadness
terkejutttttt,terkejutttttt,negative,sadness
Baru sadar dampak 58% ?,baru sadar dampak,neutral,sadness
Pintu taubat masih terbuka lebar untuk oposisi 😂,pintu taubat masih terbuka lebar untuk oposisi,positive,sadness
Mirisnya hukum di konoha,mirisnya hukum di konoha,negative,sadness
WHY COUNTRY,kenapa country,negative,sadness
Preet ni orang cuman ngeramein doang chakssss😂,pret ini orang cuma ngeramein doang chakssss,negative,anger
@azizjk_ habis kyknya,habis sepertinya,negative,sadness
@muflihin87 💯 benar,benar,positive,sadness
Kenapa kemarin oke gas oke gas 😢,kenapa kemarin oke gas oke gas,neutral,sadness
lah😂,lah,positive,love
MAAF KUDET😫🙏!! Tom lembong siapa dan kenapa beliau?,maaf kudet tom lembong siapa dan kenapa beliau,negative,anger
Udah telat bek,sudah terlambat bek,negative,anger
"Orang miskin jangan lawan orang kaya, orang kaya jangan lawan pemerintah",orang miskin jangan lawan orang kayak orang kayak jangan lawan pemerintah,negative,anger
Mau tanya dulu klo ga salah pak Dahlan Iskan kena kasus model begini ga si?,mau tanya dulu kalau tidak salah pak dahlan iskan kena kasus model begini tidak sil,neutral,anger
emg bener ni pemerintah parah bet,memang benar ini pemerintah parah banget,negative,sadness
"@ke.masss dia di endorse pas pilpres, untuk kebijakan dan keadilan semua berhak menyuarakan",masss dia di endorse pas pemilihan presiden untuk kebijakan dan keadilan semua berhak menyuarakan,neutral,anger
"@nursyamsu.alhafidh kritik tuh gak mempan, pemilu itu kritik paling ampuh, dengan tidak menjadikan seorang pelanggar ham setidaknya hal hal seperti tidak terjadi",alhafidh kritik itu tidak mempan pemilihan umum itu kritik paling ampuh dengan tidak menjadikan seorang pelanggar ham setidaknya hal hal seperti tidak terjadi,negative,anger
Kolom komen yang sangat menarik 😂😂😂,kolom komen yang sangat menarik,positive,happy
Pansos lu?,panjat sosial kamu,positive,love
Mendukung ketika pemilihan bukan berarti tidak boleh mengkritik ketika pilihannya jadi ya man teman. Chuakkkssss 🙌,mendukung ketika pemilihan bukan berarti tidak boleh mengkritik ketika pilihannya jadi iya man teman chuakkkssss,positive,happy
"@oentoengoeripz tukang bebek ga selamanya masak bebek, contoh si Muslim di postingan ini aja",tukang bebek tidak selamanya masak bebek contoh sil muslim di postingan ini saja,neutral,sadness
"gk baca kh ??? intinya lu disuruh emak lu beli gula , alih-alih lu nyuruh adek lu malah lu nunjuk org random buat beliin dan dibeliin ke indomaret. otomatis emak lu memarahi lu yg gk sesuai prosedur dan bikin rugi dia karena gula nya lbih mhal dri warung biasanya",tidak baca kh intinya kamu disuruh emak kamu beli gula alihalih kamu menyuruh adik kamu bahkan kamu menunjuk orang random buat belikan dan dibelikan ke indomaret otomatis emak kamu memarahi kamu yang tidak sesuai prosedur dan bikin rugi dia karena gula nya lebih mhal dari warung biasanya,negative,anger
😮,,UNKNOWN,UNKNOWN
😂😂😂 hanya di konoha koruptor dibela. Contohnya Roy Suryo,hanya di konoha koruptor dibela contohnya roy suryo,negative,anger
"Jangan di bully, beda pilihan kan saat pilpres. Kalau sekarang ini kita semua satu barisan, barisan Rakyat 🔥",jangan di bully beda pilihan kan saat pemilihan presiden kalau sekarang ini kita semua satu barisan barisan rakyat,negative,anger
"Pengepul mutant pun ikut heran, ternyata yang mutant sebenarnya adalah rezim saat ini😂😂😂",pengepul mutant pun ikut heran ternyata yang mutant sebenarnya adalah rezim saat ini,negative,fear
😂😂😂 nyindir yak? maap cuman nanya,menyindir ya maaf cuma bertanya,negative,anger
"@ilung.fr terus besok pas pilpres, si pelanggar ham dicoblos lagi terus kritik lagi, haha lolot",fr terus besok pas pemilihan presiden sil pelanggar ham dicoblos lagi terus kritik lagi tertawa lolot,negative,anger
@_20_y7 ogeb dipiara..kambing lu piara biar gemuk,ogeb dipiarakambing kamu piara biar gemuk,negative,anger
Tidak akan pernah terjadi keadilan hukum di negeri ini..dan tidak akan pernah berharap itu akan terjadi di negeri ini.. Keadilan Hukum itu sama halnya dengan hal gaib di negeri ini,tidak akan pernah terjadi keadilan hukum di negeri inidan tidak akan pernah berharap itu akan terjadi di negeri ini keadilan hukum itu sama halnya dengan hal gaib di negeri ini,negative,fear
nggak lanjut kontrakanya yaa.makanya gini😂😂😂,tidak lanjut kontrakanya yaamakanya begini,negative,sadness
😂😂😂abis kontrak apa telat nyadar????,habis kontrak apa terlambat menyadari,negative,anger
Hidupp jokowii,hidupp jokowi,positive,happy
Tidak berada dikubunya tp meliat hasil persidangannya sangat wadidaw 😢,tidak berada dikubunya tapi meliat hasil persidangannya sangat waduh,negative,fear
@ren.ren.rainn keluarga jokowi korupsi kok gak pernah disarkas ya 😀,renrainn keluarga jokowi korupsi kok tidak pernah disarkas iya,negative,anger
"@mhmdfzrii10 manusia emang wajar ber opini"" yang gk wajar tuh temen nya bukan keluarga juga bukan bahkan saling kenal aja kaga tapi udah bisa fitnah orang dengan dalih ber opini""",manusia memang wajar ber opini yang tidak wajar itu teman nya bukan keluarga juga bukan bahkan saling kenal saja tidak tapi sudah bisa fitnah orang dengan dalih ber opini,negative,anger
Okegas okegas,okegas okegas,negative,anger
Respect om,respect om,negative,anger
Lah grgr junjungan anda satt..!!! @tretanmuslim,lah gara gara junjungan anda satt,negative,anger
@_20_y7 lo tau apa😂😂😂,kamu tahu apa,negative,sadness
"@zrzaky21 setelah banyak kejadian terjadi, rakyat tuh gak bisa apa apa, demo berkali-kali juga gak membuahkan hasil",setelah banyak kejadian terjadi rakyat itu tidak bisa apa apa demo berkalikali juga tidak membuahkan hasil,negative,anger
sarkas yg bagus,sarkas yang bagus,positive,sadness
@azizjk_ bro lupa perpanjang kontrak😂,saudara laki laki lupa perpanjang kontrak,neutral,sadness
"Udah abis masa kontraknya sama kubu entu, awkwkwk😂",sudah habis masa kontraknya sama kubu entu awkwkwk,negative,happy
"@badrus.bae dari visi misi aja dah keliatan, bagus yg mana",baik dari visi misi saja sudah kelihatan bagus yang mana,positive,happy
Kan pilihan ente SAATTTT,kan pilihan kamu saatttt,neutral,sadness
Wedann tenan bg,wedann benaran abang,positive,happy
"Hakim dan Jaksa lebih lucu dari komika
Hahahaha 🤾🏻",hakim dan jaksa lebih lucu dari komika tertawa,neutral,happy
"@azizjk_ Orang speak up salah, orang kaga speak up salah juga. Trus harus gimana lagi",orang speak up salah orang tidak speak up salah juga terus harus bagaimana lagi,negative,anger
Institusi penegak hukum di negara ini benar2 sudah rusak.. Kalau di biarkan akan hancur luluh lantak di segala sendi kehidupan bernegara.. Tidak ada rasa keadilan lagi bagi rakyat dan hati nurani penegak hukum sudah mati di bunuh kepentingan penguasa.. Mahasiswa dan rakyat harus bergerak..,institusi penegak hukum di negara ini benar sudah rusak kalau di biarkan akan hancur luluh lantak di segala sendi kehidupan bernegara tidak ada rasa keadilan lagi bagi rakyat dan hati nurani penegak hukum sudah mati di bunuh kepentingan penguasa mahasiswa dan rakyat harus bergerak,negative,anger
Tom lembong sedang menghadap ketua genk hakim mafia...karna hampir smua hakim di negara kanoha ini adalah mafia semua...gak usah heran....walaupun km lulusan sarjana hukum ngerti tentang UU. Pasti di ringkus...karena yg kalian hadapi di dlm gedung adalah markas para MAFIA...,tom lembong sedang menghadap ketua geng hakim mafiakarna hampir semua hakim di negara kanoha ini adalah mafia semuagak perlu heranwalaupun kamu lulusan sarjana hukum mengerti tentang undang undang pasti di ringkuskarena yang kalian hadapi di dalam gedung adalah markas para mafia,negative,anger
Kapan Indonesia saya ini jujur,kapan indonesia saya ini jujur,negative,happy
"Biang dari kekacauan hukum ini, adalah mulyono.",biang dari kekacauan hukum ini adalah mulyono,negative,anger
Tandain nama hakimnya...,tandain nama hakimnya,neutral,fear
Kalau seperti Budi Ari terlibat judol aman aman saja bahkan tak tersentuh demikian juga Airlangga zulhas Tohir bersaudara...mendekat geng Oslo aman aman tapi berseberangan pasti express hukumannya wong penegak hukum kita masuk angin,kalau seperti budi ari terlibat judol aman aman saja bahkan tidak tersentuh demikian juga airlangga zulhas tohir bersaudaramendekat geng oslo aman aman tapi berseberangan pasti express hukumannya orang penegak hukum kita masuk angin,negative,anger
"Tidak menerima dana hasil korupsi, tapi dihukum karena korupsi.

Keadilan di negeri ini amburadul berawal dari gorong gorong.",tidak menerima dana hasil korupsi tapi dihukum karena korupsi keadilan di negeri ini amburadul berawal dari gorong gorong,negative,sadness
Kebijakan kok di hukum ya..padahal beliau tidak korupsi.,kebijakan kok di hukum yapadahal beliau tidak korupsi,positive,anger
"Hukum aneh,memperkaya org aja kena hukum apalagi memperkaya diri sendiri,sehat sllu pak tom lembong,,,semoga tuhan sll melindungi pak Tl dn keluarga,amin,dm org yg zholim kepada bapak,mendpat  balasan dri TUHAN YG MAHA ESA,,",hukum aneh memperkaya orang saja kena hukum apalagi memperkaya diri sendiri sehat selalu pak tom lembong semoga tuhan selalu melindungi pak lini masa dan keluarga amin direct message orang yang zalim kepada bapak mendpat balasan dari tuhan yang maha esa,negative,anger
"Dasar keputusan Hakim koq malah lari ke harga Pasar, azas hukumnya sendiri sperti bias/prematur. Terlalu banyak harga komoditas lain diluar jangkauan kemampuan ekonomi masyarakat, ga prnah jadi dasar prtimbangan hukum di Pengadilan. Mestinya hukuman itu dijatuhkan atas dasar kerugian negara untuk memperkaya dirinya atau orang lain atas dasar bukti2 aliran dana yang diselewengkan. Dan itu tidak terbukti ada sama sekali",dasar keputusan hakim kok bahkan lari ke harga pasar asas hukumnya sendiri seperti biasprematur terlalu banyak harga komoditas lah di luar jangkauan kemampuan ekonomi masyarakat tidak pernah jadi dasar prtimbangan hukum di pengadilan mestinya hukuman itu dijatuhkan atas dasar kerugian negara untuk memperkaya dirinya atau orang lah atas dasar bukti aliran dana yang diselewengkan dan itu tidak terbukti ada sama sekali,negative,anger
Saya berharap pa Anis Baswedan yg memimpin negeri ini 2029,saya berharap pak anis baswedan yang memimpin negeri ini,positive,happy
"Piye to bang anis kok gak sesuai apa yg spean katakan wektu debat cawapres katanya perangi para koroptor giliran para penegak hukum bertindak malah katanya kriminalisasi,kan korup itu kan gak bisa satu orang pasti ada sebab akibatnya dan ada jalan nya ya pasti semua di mintain keterangan,keterangan para saksi itulah yg bisa memberi petunjuk, para terdakwa gitu lo bang anis",bagaimana to bang anis kok tidak sesuai apa yang spean katakan wektu debat calon wakil presiden katanya perangi para koroptor giliran para penegak hukum bertindak bahkan katanya kriminalisasi kan korupsi itu kan tidak bisa satu orang pasti ada sebab akibatnya dan ada jalan nya iya pasti semua di memintakan keterangan keterangan para saksi itulah yang bisa memberi petunjuk para terdakwa begitu kamu bang anis,negative,anger
"Kenapa Jokowi tidak dihadirkan, saat itu dia presiden memerintahkan Menteri nya, Jokowi harus bertanggungjawab",kenapa jokowi tidak dihadirkan saat itu dia presiden memerintahkan menteri nya jokowi harus bertanggung jawab,negative,anger
"Jadi angka kerugian negara yg dikorup sama Tom Lembong berapa, trus dasar dia bayar ganti rugi kenapa?

Intinya adalah pokoknya Tom Lembong harus salah, dah itu aja.....",jadi angka kerugian negara yang dikorup sama tom lembong berapa terus dasar dia bayar ganti rugi kenapa intinya adalah pokoknya tom lembong harus salah sudah itu saja,negative,anger
"Emang ada yg percaya sama sistim hukum n lrmbaga peradilan serta penegak hukum ???? Bener tu kata mahfud hukum ikut atau menurut yg mesan n penguasa, bukankah hukum itu tajam kebawah n tumpul ke atas ??? Coba lihat tu lapiran ubaidillah badrun ga diproses spm saat ini, eeeee giliran tom lembong yaaaaa beginilah ...",memang ada yang percaya sama sistem hukum dan lrmbaga peradilan serta penegak hukum benar itu kata mahfud hukum ikut atau menurut yang mesan dan penguasa bukankah hukum itu tajam ke bawah dan tumpul ke atas coba lihat itu lapiran ubaidillah badrun tidak diproses spm saat ini eeeee giliran tom lembong yaaaaa beginilah,negative,anger
"Bagainama dg kasus paksaan utk vaksin covid 19,siapa yg diuntungkan dlm pengadaanya, mhn diusut jg ya pak",bagainama dengan kasus paksaan untuk vaksin covid siapa yang diuntungkan dalam pengadaanya mohon diusut juga iya pak,negative,anger
"Seharusnya hadirkan presidenya  kn atas perintah atasan   sembarangan ambil keputusan 
Ini memang ada udang dibalik batu",seharusnya hadirkan presidennya kan atas perintah atasan sembarangan ambil keputusan ini memang ada udang dibalik batu,negative,anger
"Usut aja pak Anis kalau mampu mah,,, Mao dicari kemana juga susah,, apa yg Mao di usut?? Ampe gila juga lu gak bakal Nemu kesalahan Anis,,,🤣🤣🤣",usut saja pak anis kalau mampu adalah mau dicari kemana juga susah apa yang mau di usut sampai gila juga kamu tidak bakal menemukan kesalahan anis,negative,anger
"Yg sabar pak, Tuhan sedang menguji anda dgn berbagai cara untuke memuliakan anda, pepatah org dulu, semakin besar & tinggi pohonnya maka semakin bsar pulak anginnya,  smga pak tom shat slalu,",yang sabar pak tuhan sedang menguji anda dengan berbagai cara untuke memuliakan anda pepatah orang dulu semakin besar tinggi pohonnya maka semakin bsar pula anginnya semoga pak tom sehat selalu,positive,happy
